"siren","nom","url_platform","id_datagouv","techno_platform"
213500010,"ACIGNE","https://data.rennesmetropole.fr/explore/?sort=modified&refine.publisher=Commune+d%27Acigné",,"OpenDataSoft"
254002272,"ADACL Landes",,"610bd2362a874c7e1e86ad1b","DataGouv"
306966110,"ADEUPa","https://opendata.brest-metropole.fr/explore/?sort=modified&refine.publisher=ADEUPa",,"OpenDataSoft"
384452611,"ADICO SMI OISE","https://opendata.adico.fr/fr/dataset?organization=adico",,"CKAN"
214700015,"AGEN","https://data.agen.fr/explore/?refine.publisher=Mairie+d%27Agen","5bec29278b4c412a07c7ee5f","OpenDataSoft, DataGouv"
776258261,"AGENCE DE DEV. TOURISTIQUE DE L'ARDECHE","https://opendata.ardeche.fr/group/agence-de-développement-touristique-de-lardèche",,
392178570,"AGENCE DE TOURISME DE LA CORSE","https://www.data.corsica/explore/?refine.publisher=Agence+de+Tourisme+de+la+Corse",,"OpenDataSoft"
775598998,"AGENCE DE TOURISME LOIR ET CHER (ADT41)","https://departement41-centrevaldeloire.opendatasoft.com/explore/?disjunctive.theme&disjunctive.publisher&disjunctive.keyword&disjunctive.features&sort=explore.popularity_score&refine.publisher=ADT41",,"OpenDataSoft"
287500052,"AGENCE DES ESPACES VERTS ILE DE FRANCE","https://data.iledefrance.fr/explore/?sort=modified&refine.publisher=Agence+des+espaces+verts+d%27%C3%8Ele+de+France+(AEV)","534fff4fa3a7292c64a77cb9","OpenDataSoft, DataGouv"
254003304,"AGENCE LANDAISE POUR L'INFORMATIQUE","https://www.pigma.org/portail/fr/recherche?scope=dataset&responsibleParty.organisationName=AGENCE%20LANDAISE%20POUR%20L%20INFORMATIQUE","59b2610dc751df4ea9075aea","Onegeo Suite, DataGouv"
256404393,"AGENCE PUBLIQUE DE GESTION LOCALE PYR. ATLANTIQUES",,"5c94a888634f415e8c85de26","DataGouv"
216400085,"AHAXE-ALCIETTE-BASCASSAN",,"5f55fc85c2d347d5abab8c57","DataGouv"
210400016,"AIGLUN","https://trouver.datasud.fr/organization/commune-daiglun-04",,"CKAN"
210500039,"AIGUILLES",,"6155ff5b68c2a081f4576d50","DataGouv"
220100010,"AIN","http://departement-ain.opendata.arcgis.com/datasets?source=D%C3%A9partement%20de%20l%27Ain","5851009688ee3870fbc65bb3","ArcGIS, DataGouv"
216400119,"AINCILLE",,"614359a8d6f6b32470dfe28b","DataGouv"
216400135,"AINHICE MONGELOS",,"5f340b1cfbebbe5c7c80d24e","DataGouv"
216400143,"AINHOA",,"5d4834076f444118283abfcf","DataGouv"
404453110,"AIR BREIZH","http://data.airbreizh.asso.fr/geonetwork/srv/fre/catalog.search#/search?facet.q=type%2Fdataset",,"GeoNetwork"
323266205,"AIR PAYS DE LA LOIRE","https://data.airpl.org/geonetwork/srv/fre/catalog.search#/search?facet.q=type%2Fdataset","534fff53a3a7292c64a77cd7","GeoNetwork, DataGouv"
214000010,"AIRE SUR L'ADOUR",,"5b9a1371634f417f35dc4a7c","DataGouv"
316465236,"AIRPARIF","https://data-airparif-asso.opendata.arcgis.com/datasets","5a4381adc751df74bae4627d","ArcGIS, DataGouv"
211300017,"AIX EN PROVENCE","https://aix-en-provence.opendatasoft.com/explore/?sort=modified&refine.publisher=Ville+d%27Aix+en+Provence",,"OpenDataSoft"
217300086,"AIX LES BAINS",,"5ab9e75188ee387964e77c2b","DataGouv"
218700102,"AIXE SUR VIENNE",,"5ffc1d9b3ac8adacaf42b8dd","DataGouv"
218100048,"ALBI","https://opendata.mairie-albi.fr/dataset?q=",,"CKAN"
215600016,"ALLAIRE",,"5a1d2901c751df5e50300f1c","DataGouv"
220400014,"ALPES DE HAUTE PROVENCE","https://trouver.datasud.fr/organization/departement-des-alpes-de-haute-provence","62344583fb72d30231b482f5","CKAN, DataGouv"
220600019,"ALPES MARITIMES","https://trouver.datasud.fr/organization/conseil-departemental-des-alpes-maritimes","5e00c7456f444104766e92d6","CKAN, DataGouv"
248000531,"AMIENS METROPOLE",,"62ac72051170a1fcc75a9a35","DataGouv"
213000102,"ANDUZE",,"5c49b5498b4c4139d1714d76","DataGouv"
214900078,"ANGERS","https://data.angers.fr/explore/?refine.publisher=Ville+d%27Angers",,"OpenDataSoft"
244900015,"ANGERS LOIRE METROPOLE","https://data.angers.fr/explore/?refine.publisher=Angers+Loire+M%C3%A9tropole","538346d6a3a72906c7ec5c36","OpenDataSoft, DataGouv"
216400242,"ANGLET","https://anglet-opendatapaysbasque.opendatasoft.com/explore/?sort=modified&refine.publisher=Ville+d%27Anglet","5b17dbeb88ee3869a59ebdca","OpenDataSoft, DataGouv"
200063402,"ANNECY",,"619f88fc6441e5690615915f","DataGouv"
210600045,"ANTIBES JUAN LES PINS","https://trouver.datasud.fr/organization/ville-dantibes-juan-les-pins","566594f388ee38738640355c","CKAN, DataGouv"
784237539,"APUR","http://opendata.apur.org/datasets",,"ArcGIS"
451366611,"ARCADI ILE DE FRANCE","https://data.iledefrance.fr/explore/?refine.publisher=Arcadi",,"OpenDataSoft"
220700017,"ARDECHE","https://opendata.ardeche.fr/search/type/dataset",,
487977985,"ARDTA","http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider%5B%5D=Agence+r%C3%A9gionale+de+d%C3%A9veloppement+des+territoires+d%27Auvergne+%28ARDTA%29",,
200059061,"ARELAUNE EN SEINE",,"603fba4aa3a703892c490829","DataGouv"
219500188,"ARGENTEUIL",,"5fa50f45bd278f782c7d3e31","DataGouv"
213600067,"ARGENTON-SUR-CREUSE",,"62711de919af2df1f9141a08","DataGouv"
216400457,"ARHANSUS",,"5e66099d634f411da2f28cfd","DataGouv"
220900013,"ARIEGE",,"5a90060ec751df1402f350d8","DataGouv"
447740036,"ARL PACA","https://trouver.datasud.fr/organization/agence-regionale-du-livre-provence-alpes-cote-dazur",,"CKAN"
215900176,"ARMENTIERES",,"60a78a3f1d4d931bae21fccb","DataGouv"
305350795,"ARSUD","https://trouver.datasud.fr/organization/arsud",,"CKAN"
210500070,"ARVIEUX",,"5fc6254cc836fc8589d36ace","DataGouv"
216400663,"ASCARAT",,"5fa3ba5124bc0e93d8905ecd","DataGouv"
219200045,"ASNIERES SUR SEINE","https://opendata.hauts-de-seine.fr/explore/?refine.publisher=Ville+d%27Asnières-sur-Seine","5a61b7a7c751df3fd36ac81a","OpenDataSoft, DataGouv"
210500088,"ASPREMONT(05)",,"604b148a7c8d7d8a5d5b8b95","DataGouv"
210500096,"ASPRES-LES-CORPS",,"607d5459bc72dab326f2505a","DataGouv"
210500104,"ASPRES-SUR-BUECH",,"60785484d78b20bfa6083c78","DataGouv"
200050714,"ATD 36 INDRE",,"5aa95464c751df7c5ded72f6","DataGouv"
200044543,"ATD DE LA CHARENTE",,"5c07bfb98b4c411cce9b2460","DataGouv"
252405147,"ATD DE LA DORDOGNE",,"5bf432fd8b4c414d27dc93ed","DataGouv"
534194451,"ATMO AUVERGNE RHONE ALPES","https://data-atmoaura.opendata.arcgis.com/datasets","59a538b688ee386b121578b9","ArcGIS, DataGouv"
829854181,"ATMO BOURGOGNE FRANCHE COMTE","https://www.atmo-bfc.org/opendata","5ddbf5ff6f444103e11e9d3d","Spécifique, DataGouv"
822734307,"ATMO GRAND EST","https://data-atmograndest.opendata.arcgis.com/datasets","5889ea7a88ee385a5e9b81a4","ArcGIS, DataGouv"
420010878,"ATMO GUYANE","https://data-atmo-guyane.opendata.arcgis.com/datasets",,"ArcGIS"
478029127,"ATMO HAUTS DE FRANCE","https://data-atmo-hdf.opendata.arcgis.com/datasets",,"ArcGIS"
488233313,"ATMO NORMANDIE","https://datas-atmonormandie.opendata.arcgis.com/datasets",,
311059422,"ATMO NOUVELLE AQUITAINE","https://data-atmo-na.opendata.arcgis.com/datasets","534fff53a3a7292c64a77cd9","DataGouv"
308599703,"ATMO OCCITANIE","https://data-atmo-occitanie.opendata.arcgis.com/datasets",,"ArcGIS"
422969667,"ATMO REUNION","https://data-atmoreunion.opendata.arcgis.com/datasets",,"ArcGIS"
324465632,"ATMO SUD","https://trouver.datasud.fr/organization/atmosud","5b9fb3678b4c416ff2277bb5","CKAN, DataGouv"
200052488,"ATOUMOD",,"5cc844dd634f41078d8e2c8e","DataGouv"
221000052,"AUBE",,"5a216283c751df6333108428","DataGouv"
429596190,"AUBE EN CHAMPAGNE TOURISME",,"54880126c751df081fa3fc15","DataGouv"
200077113,"AUBESSAGNE",,"604f61a2d902f0ba07ad35ac","DataGouv"
218400042,"AUBIGNAN",,"6013cae3542eb624776359ee","DataGouv"
213100225,"AUCAMVILLE","https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+d%27Aucamville",,"OpenDataSoft"
221100019,"AUDE","https://opendata.aude.fr/explore/?sort=modified&refine.publisher=D%C3%A9partement+de+l%27Aude","60acaf1821f0f41bc0ffdc0d","OpenDataSoft, DataGouv"
200043123,"AURAY QUIBERON TERRE ATLANTIQUE",,"6363e75adf1a970bf06b1f2b","DataGouv"
213100332,"AUTERIVE","https://data.haute-garonne.fr/pages/catalogue-partenaires-conseil-departemental-de-la-haute-garonne0/?disjunctive.publisher&q.custom=NOT%20publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20&refine.publisher=Commune%20d%27Auterive",,"OpenDataSoft"
200021624,"AUTOLIB VELIB METROPOLE","https://opendata.paris.fr/explore/?sort=modified&refine.publisher=Autolib+Velib+M%C3%A9tropole+&refine.publisher=Autolib+Velib+M%C3%A9tropole&disjunctive.theme&disjunctive.publisher&disjunctive.keyword&disjunctive.modified&disjunctive.features","55b10bbcc751df773d10ccc3","OpenDataSoft, DataGouv"
217100148,"AUTUN",,"5bb47c2a634f416334276b4f","DataGouv"
200053767,"AUVERGNE RHONE ALPES","https://www.datara.gouv.fr/accueil/recherche?producteur","60784425bed18cfaefe5e653","GeoNetwork, DataGouv"
824433866,"AUVERGNE RHONE ALPES TOURISME","http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider%5B%5D=Comit%C3%A9+R%C3%A9gional+de+D%C3%A9veloppement+touristique+d%E2%80%99Auvergne+%28CRDTA%29",,
218400075,"AVIGNON","https://trouver.datasud.fr/organization/avignon","60f7d111a6874047ef5c56f5","CKAN, DataGouv"
216400861,"AYHERRE",,"5cfa61b1634f411763ec4dff","DataGouv"
216500595,"BAGNERES DE BIGORRE","https://opendata.ha-py.fr/pages/bagneres-de-bigorre/",,"OpenDataSoft"
213400229,"BAILLARGUES","http://data.montpellier3m.fr/datasets/commune/baillargues",,"DKAN"
213500135,"BAINS SUR OUST",,"5a1d64a3c751df51a9440eae","DataGouv"
213100449,"BALMA","https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Balma",,"OpenDataSoft"
218300093,"BANDOL","https://opendata.sictiam.fr/fr/organization/mairie-de-bandol",,"CKAN"
215500299,"BAR LE DUC",,"56b89c46c751df22549f9dea","DataGouv"
211200563,"BARAQUEVILLE",,"59bf94cec751df629f10513d","DataGouv"
210500120,"BARATIER",,,"DataGouv"
210400198,"BARCELONNETTE",,,"DataGouv"
226700011,"BAS RHIN",,"5abcf3c688ee386e18f7f79c","DataGouv"
245400601,"BASSIN DE POMPEY","https://data.bassinpompey.fr/donnees-collectivite",,"OD Gazette"
214400103,"BATZ SUR MER","https://data.paysdelaloire.fr/explore/?disjunctive.diffuseur&disjunctive.gestionnaire&disjunctive.publisher&source=shared&sort=title&refine.publisher=Batz-sur-Mer",,"OpenDataSoft"
214000309,"BAUDIGNAN",,,"DataGouv"
200052702,"BAUGE-EN-ANJOU",,"602e6c5ea170d2510d47d6be","DataGouv"
214500241,"BAULE",,"627285fd15cd81c415f8f928","DataGouv"
213500168,"BAULON",,"60538faf323d30cfb8ec3ec0","DataGouv"
216401026,"BAYONNE","https://www.bayonne.fr/information-transversale/open-data-datagouvfr","58d53c4688ee380aeea5e932","DataGouv, Metaclic"
213400278,"BEAULIEU","http://data.montpellier3m.fr/datasets/commune/beaulieu",,"DKAN"
200064699,"BEAUSSAIS SUR MER","http://datarmor.cotesdarmor.fr/web/guest/donnees",,"Hop'n Data"
216000562,"BEAUVAIS",,"587cebc488ee3805cb9b81a4","DataGouv"
215600115,"BEGANNE","https://www.opendata56.fr/explore/?refine.publisher=Ville+de+B%C3%A9ganne",,"OpenDataSoft"
212200042,"BEGARD","http://datarmor.cotesdarmor.fr/web/guest/donnees",,"Hop'n Data"
216401059,"BEGUIOS",,"5dcd6e3d634f411cead9eeb8","DataGouv"
216201087,"BERCK SUR MER",,"5f06e7cf3a2888d20686160c","DataGouv"
212400378,"BERGERAC",,"5dc4192f8b4c41249cc6a390","DataGouv"
200041481,"BERRY NUMERIQUE",,"5d3f06948b4c410863800078","DataGouv"
213300486,"BERTHEZ",,"61716d52edbc985e7b27e77d","DataGouv"
212500565,"BESANCON","https://trouver.ternum-bfc.fr/dataset?_organization_limit=0&organization=ville-de-besancon","539a5b76a3a7293bc272836c","CKAN, DataGouv"
214400137,"BESNE","https://data.agglo-carene.fr/explore/?refine.publisher=Besné",,"OpenDataSoft"
210100434,"BEYNOST",,"6163f19e65890e747465a0c5","DataGouv"
216401208,"BEYRIE-SUR-JOYEUSE",,"61bb50470368315f5d70887e","DataGouv"
213100696,"BLAGNAC","https://data.toulouse-metropole.fr/explore/?sort=modified&refine.publisher=Ville+de+Blagnac",,"OpenDataSoft"
214100182,"BLOIS","https://data.blois.agglopolys.fr/explore/?q=&sort=explore.popularity_score&refine.publisher=Ville+de+Blois",,"OpenDataSoft"
214700312,"BOE",,"596ca1ecc751df20cc2b38df","DataGouv"
217700376,"BOIS LE ROI",,"5e7c7ff9dfaefff40aca1f99","DataGouv"
219400041,"BOISSY SAINT LEGER","http://data.ville-boissy.fr/accueil",,
219100864,"BONDOUFLE","https://bondoufle-grandparissud.opendatasoft.com/explore/?sort=title&refine.publisher=Ville+de+Bondoufle",,"OpenDataSoft"
216401349,"BONLOC",,"60d9e4c9d6570491ac3a347b","DataGouv"
213300635,"BORDEAUX","https://opendata.bordeaux-metropole.fr/explore/?disjunctive.publisher&disjunctive.frequence&disjunctive.territoire&sort=title&refine.publisher=Ville+de+Bordeaux",,"OpenDataSoft"
243300316,"BORDEAUX METROPOLE","https://opendata.bordeaux-metropole.fr/explore/?disjunctive.publisher&disjunctive.frequence&disjunctive.territoire&sort=title&refine.publisher=Bordeaux+Métropole","5b0d11f688ee382af4b18c95","OpenDataSoft, DataGouv"
219200128,"BOULOGNE BILLANCOURT","https://boulognebillancourt-seineouest.opendatasoft.com/explore/?sort=title&refine.publisher=Ville+de+Boulogne-Billancourt","54d8f2a4c751df1df7467389","OpenDataSoft, DataGouv"
212600589,"BOURG-LES-VALENCE",,"611bd7dfc0296bbc856b6515","DataGouv"
241800507,"BOURGES PLUS AGGLOMERATION","https://data.bourgesplus.fr/explore/?disjunctive.publisher&disjunctive.keyword&sort=explore.popularity_score&refine.publisher=Bourges+Plus",,"OpenDataSoft"
200053726,"BOURGOGNE FRANCHE COMTE","https://trouver.ternum-bfc.fr/organization/region-bourgogne-franche-comte","5835cdb988ee383e0bc65bb3","CKAN, DataGouv"
242900314,"BREST METROPOLE","https://opendata.brest-metropole.fr/explore/?sort=modified&refine.publisher=Brest+métropole","534fff5ba3a7292c64a77d19","OpenDataSoft, DataGouv"
233500016,"BRETAGNE","https://data.bretagne.bzh/explore/?sort=modified&refine.publisher=R%C3%A9gion+Bretagne","559a4970c751df46a9a453ba","OpenDataSoft, DataGouv"
213500408,"BRETEIL",,"5b236d75c751df4eaa3a9b5e","DataGouv"
217700533,"BRIE COMTE ROBERT",,"5b71455e8b4c41290a9c0450","DataGouv"
214000564,"BROCAS LES FORGES",,"534fff65a3a7292c64a77d76","DataGouv"
216900290,"BRON","https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Bron",,"GeoNetwork"
852356583,"BROU SUR CHANTEREINE","https://brou-sur-chantereine-agglo-pvm.opendata.arcgis.com/",,
210500252,"BUISSARD",,"60dd8b7cc01fbe6ead380a48","DataGouv"
410582613,"BUS URBAINS THONONAIS (BUT)",,"5c079a5e8b4c415b9f0f3be2","DataGouv"
216401554,"BUSTINCE-IRIBERRY",,"5f3400480daf057063028825","DataGouv"
200011773,"CA ANNEMASSE LES VOIRONS AGGLOMERATION",,"5ca4bacb634f4118ab6dea0f","DataGouv"
200041630,"CA ARDENNE METROPOLE","https://ardennemetropole.opendatasoft.com/explore/?sort=modified&refine.publisher=Ardenne+Métropole","5f8f41fa81b27d53f36af561","OpenDataSoft, DataGouv"
241300417,"CA ARLES CRAU CAMARGUE MONTAGNETTE","https://trouver.datasud.fr/organization/communaute-dagglomeration-arles-crau-camargue-montagnette","534fff55a3a7292c64a77cde","CKAN, DataGouv"
200068997,"CA ARLYSERE",,"637f338ff257bfab7a1dcde9","DataGouv"
200070993,"CA BAIE DE SOMME",,"600fedaaa527d69035e8a04a","DataGouv"
200033025,"CA BAR LE DUC SUD MEUSE",,"56b8a4ffc751df02a29f9deb","DataGouv"
242000354,"CA BASTIA",,"63529737b37f7c530eba2af9","DataGouv"
200006682,"CA BEAUNE COTE ET SUD","https://trouver.ternum-bfc.fr/organization/beaune-cote-et-sud-communaute-beaune-chagny-nolay","5bec28758b4c412a07c7ee5e","CKAN, DataGouv"
200039915,"CA CANNES PAYS DE LERINS",,"5b3f6542c751df03439fad72","DataGouv"
200010700,"CA CAUX VALLEE DE SEINE","https://opendata.cauxseine.fr/search?collection=Dataset",,"ArcGIS"
243600327,"CA CHATEAUROUX METROPOLE","https://data.chateauroux-metropole.fr/explore/?sort=title&refine.publisher=CHATEAUROUX+METROPOLE","5bf67a998b4c417eae692920","OpenDataSoft, DataGouv"
200071785,"CA CHAUNY-TERGNIER-LA FERE",,"61fbae275042f44a729067c0","DataGouv"
200057859,"CA COEUR D'ESSONNE AGGLOMERATION",,"5a5f18afc751df7bae61b648","DataGouv"
246800726,"CA COLMAR",,"5e44026b8b4c416f93430c66","DataGouv"
243400769,"CA DE BEZIERS MEDITERRANEE",,"5b6c2e4b8b4c41287663df35","DataGouv"
200030385,"CA DE BLOIS","https://data.blois.agglopolys.fr/explore/?sort=explore.popularity_score&refine.publisher=Agglopolys","61f011fd7cc2c207dae1086a","OpenDataSoft, DataGouv"
248100430,"CA DE CASTRES MAZAMET",,"5c9398018b4c412692ef9cf7","DataGouv"
200066876,"CA DE CHALONS EN CHAMPAGNE","https://opendata-agglo-chalons.opendata.arcgis.com/search","5badf1f68b4c412c38533e4e","ArcGIS, DataGouv"
200067874,"CA DE HAGUENAU",,"5c0f8dfa634f4122be181e6a","DataGouv"
248100737,"CA DE L'ALBIGEOIS",,"5be0257c634f415cecdbb5ff","DataGouv"
200067114,"CA DE L'AUXERROIS","https://trouver.ternum-bfc.fr/organization/communaute-dagglomeration-de-lauxerrois","5bec4aea8b4c416395a5e99e","CKAN, DataGouv"
244400610,"CA DE LA PRESQU'ILE DE GUERANDE ATLANTIQUE","https://capatlantique-loireatlantique.opendatasoft.com/explore/?refine.publisher=Cap+Atlantique","5cb0688e8b4c410c0750754c","OpenDataSoft, DataGouv"
200072031,"CA DE LA REGION CHATEAU-THIERRY",,"634ff0c8e7879784542f3fdb","DataGouv"
247600786,"CA DE LA REGION DIEPPOISE",,"5c1bb6bf634f416b25009c88","DataGouv"
244400644,"CA DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE","https://data.agglo-carene.fr/explore/?refine.publisher=CARENE","5733009988ee3843a3d1b934","OpenDataSoft, DataGouv"
240600551,"CA DE LA RIVIERA FRANCAISE",,"5bb48e40634f410f9101c8e3","DataGouv"
245300330,"CA DE LAVAL",,"5bc4921f8b4c416a683d003f","DataGouv"
245804406,"CA DE NEVERS","https://trouver.ternum-bfc.fr/dataset?_organization_limit=0&organization=communaute-dagglomeration-de-nevers","5943987b88ee381f30d196f7","CKAN, DataGouv"
200073344,"CA DE RAMBOUILLET TERRITOIRES",,"580e1e1388ee385e8e13e4cb","DataGouv"
245901160,"CA DE VALENCIENNES METROPOLE","https://valenciennesmetro.opendatasoft.com/explore/?sort=modified&refine.publisher=CAVM",,"OpenDataSoft"
247000011,"CA DE VESOUL",,"5cd5862c8b4c412132ddb84c","DataGouv"
200068989,"CA DINAN AGGLOMERATION","http://datarmor.cotesdarmor.fr/web/guest/donnees",,"Hop'n Data"
248300493,"CA DRACENIE PROVENCE VERDON AGGLOMERATION","https://trouver.datasud.fr/organization/dracenie-provence-verdon-agglomeration","5baa4a978b4c412a0da6114c","CKAN, DataGouv"
200043172,"CA DU BASSIN DE BRIVE",,"5c9e2c5d634f412729e9e460","DataGouv"
246200729,"CA DU BOULONNAIS",,"5970a76d88ee38216d112aa1","DataGouv"
200067205,"CA DU COTENTIN",,"613f4fec09785810493392f5","DataGouv"
200044618,"CA DU DOUAISIS",,"59ce086088ee3865cbc4328f","DataGouv"
242500361,"CA DU GRAND BESANCON","https://data.grandbesancon.fr/opendata/dataset/list/nouvelle/recherche/organisation/1","59196e9088ee38471c78dac6","Spécifique, DataGouv"
200023737,"CA DU GRAND CAHORS",,"589d6e22c751df0ff0ae0a65","DataGouv"
248900334,"CA DU GRAND SENONAIS","https://trouver.ternum-bfc.fr/organization/communaute-dagglomeration-du-grand-senonais","5c2f22d6634f416a515cb152","CKAN, DataGouv"
242010056,"CA DU PAYS AJACCIEN","https://opendata.ca-ajaccien.corsica/ouverture-des-donnees-publiques-du-pays-ajaccien/donnees/","5540eb53c751df7dafe96a3b","GeoServer, DataGouv"
200039857,"CA DU PAYS DE GRASSE","https://opendata.sictiam.fr/fr/organization/ca-du-pays-de-grasse","5afae4b088ee3854d32fa3d9","CKAN, DataGouv"
243400470,"CA DU PAYS DE L'OR",,"637f49997fec449b313a8811","DataGouv"
243500782,"CA DU PAYS DE SAINT MALO","https://data.stmalo-agglomeration.fr/explore/?refine.publisher=SAINT-MALO+AGGLOMERATION","5492db21c751df7a9c04805a","OpenDataSoft, DataGouv"
243800984,"CA DU PAYS VOIRONNAIS",,"6385e4a41fc4af96917521ee","DataGouv"
200073419,"CA DU PUY EN VELAY","https://geoportail.lepuyenvelay.fr/geonetwork/srv/fre/catalog.search#/home","5cd531978b4c41605df23b89","GeoNetwork, DataGouv"
200071892,"CA DU SAINT QUENTINOIS",,"5b8e77c08b4c4145000a595e","DataGouv"
200034700,"CA DURANCE LUBERON VERDON","https://trouver.datasud.fr/dataset?_organization_limit=0&q=&organization=durance-luberon-verdon-agglomeration","5911d508c751df168e15a89f","CKAN, DataGouv"
200068757,"CA EPINAL",,"619f8668cd87c100f68043b2","DataGouv"
200071454,"CA EVREUX PORTES DE NORMANDIE","https://epn-agglo.opendatasoft.com/explore/?sort=modified&refine.publisher=Evreux+Portes+de+Normandie+",,"OpenDataSoft"
200069821,"CA FECAMP CAUX LITTORAL AGGLOMERATION","https://data.estuairedelaseine.fr/",,"Spécifique"
200066124,"CA GAILLAC GRAULHET",,"5ee28a82a4726888290c20c4","DataGouv"
200067825,"CA GAP TALLARD DURANCE","https://trouver.datasud.fr/organization/communaute-dagglomeration-de-gap-tallard-durance",,"CKAN"
248400251,"CA GRAND AVIGNON",,"5a7ad2b1c751df27e7d1190c","DataGouv"
200069052,"CA GRAND BELFORT","https://belfort-cab.opendata.arcgis.com/search","5afd7ce888ee387d9f4e136f","ArcGIS, DataGouv"
247100589,"CA GRAND CHALON",,"5c826f9f8b4c413f97010cae","DataGouv"
200069110,"CA GRAND CHAMBERY AGGLOMERATION","https://donnees.grandchambery.fr/explore/?refine.publisher=Grand+Chamb%C3%A9ry","5ba24dc9634f41611dc498cc","OpenDataSoft, DataGouv"
200010650,"CA GRAND DOLE",,"5e2086a38b4c41778e8f75bc","DataGouv"
200034825,"CA GRAND GUERET",,"5cc0c79b8b4c414c13d12d0a","DataGouv"
200059228,"CA GRAND PARIS SUD SEINE ESSONNE SENART","https://data.grandparissud.fr/explore/?refine.publisher=Grand+Paris+Sud","59133d14c751df2fa69bfb86","OpenDataSoft, DataGouv"
247600596,"CA HAVRAISE","https://data.agglo-lehavre.fr","59bfa079c751df6dad38dc0d","Spécifique, DataGouv"
243400819,"CA HERAULT MEDITERRANEE",,"5bac83c9634f4106bc21d00b","DataGouv"
248500589,"CA LA ROCHE SUR YON",,"5f106ce48370b7ac5ed923f0","DataGouv"
241700434,"CA LA ROCHELLE","https://opendata.agglo-larochelle.fr/portail?facet.field=","5ae6b61b88ee382152cd61a9","CKAN, DataGouv"
200065928,"CA LANNION TREGOR COMMUNAUTE","http://datarmor.cotesdarmor.fr/web/guest/donnees","595254f888ee384d9d265130","Hop'n Data, DataGouv"
246200364,"CA LENS-LIEVIN",,"602e8ec41bf0cca595bd2b94","DataGouv"
200069532,"CA LISIEUX NORMANDIE","https://data.estuairedelaseine.fr","5ddcf096634f411f920b844d","Spécifique, DataGouv"
200065886,"CA LOIRE FOREZ AGGLOMERATION",,"5bed6ebf8b4c41329a5f7d1f","DataGouv"
200042174,"CA LORIENT AGGLOMERATION",,"55b8c85288ee3827203ca288","DataGouv"
200070308,"CA MACONNAIS BEAUJOLAIS",,"5c0f89d4634f41198d4a53e8","DataGouv"
200069425,"CA MONT SAINT MICHEL NORMANDIE","https://www.opendata-manche.fr/web/guest/donnees",,
244500203,"CA MONTARGOISE ET RIVE DU LOING",,"5bfd11e4634f4170344a961b","DataGouv"
240300608,"CA MONTLUÇON COMMUNAUTE",,"5ca763cd634f417b395627df","DataGouv"
200071140,"CA MOULINS COMMUNAUTE","http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communaut%C3%A9%20de%20Communes%20du%20Pays%20de%20Chevagnes%20en%20Sologne&from=0",,
200066009,"CA MULHOUSE ALSACE AGGLOMERATION","https://data.mulhouse-alsace.fr/explore/?refine.publisher=Mulhouse+Alsace+Agglom%C3%A9ration","5be06c41634f4158c956b300","OpenDataSoft, DataGouv"
249400078,"CA PARIS - VALLEE DE LA MARNE",,"5ba1142b8b4c4139be113bca","DataGouv"
200056232,"CA PARIS SACLAY","https://opendata.paris-saclay.com/explore/?refine.publisher=Communaut%C3%A9+d%27agglom%C3%A9ration+Paris-Saclay",,
200067254,"CA PAU BEARN PYRENEES","https://opendata.pau.fr/explore/?q=&sort=modified&refine.publisher=Communaut%C3%A9+d%27Agglom%C3%A9ration+Pau+B%C3%A9arn+Pyr%C3%A9n%C3%A9es",,"Joomla"
240100750,"CA PAYS DE GEX",,"5f199bd29460ebdaddd95b99","DataGouv"
200069037,"CA PAYS DE SAINT OMER",,"5e848e61eed811f6b7cdc220","DataGouv"
200067791,"CA PAYS FOIX VARILHES",,"5bd9cd77634f413406c077fd","DataGouv"
200067106,"CA PAYS-BASQUE",,"6242c7a414aea79eadd0cece","DataGouv"
200056380,"CA PLAINE VALLEE",,"56dfe50288ee384349cfd996","DataGouv"
243800604,"CA PORTE DE L'ISERE",,"5c516739634f4121096513af","DataGouv"
200071413,"CA PRIVAS CENTRE ARDECHE",,"5cadb863634f41514da8fa0c","DataGouv"
200067437,"CA PROVENCE ALPES AGGLOMERATION",,"623d7d93babf28e1b5663514","DataGouv"
200068104,"CA PROVENCE VERTE",,"638472d2b7c6387e053b0228","DataGouv"
200068120,"CA QUIMPER BRETAGNE OCCIDENTALE",,"5a82e90b88ee387c99662abb","DataGouv"
243500741,"CA REDON AGGLOMERATION",,"59679365c751df12bcc44bba","DataGouv"
200067965,"CA REGION DE COMPIEGNE ET DE LA BASSE AUTOMNE",,"5e2af3758b4c41693ce44aa3","DataGouv"
200035731,"CA ROANNAIS AGGLOMERATION",,"5ae0518e88ee3874bffdf173","DataGouv"
